name,review_count,rating,price,distance,business_hours,category.title
Cube Cafe,2,3.5,,1093.51845292576,[],Coffee & Tea
Cube Cafe,2,3.5,,1093.51845292576,[],Cafes
Cube Cafe,2,3.5,,634.3920608129774,[],Coffee & Tea
Cube Cafe,2,3.5,,634.3920608129774,[],Cafes
Spaghetteria Pasta,5,3.4,$,1271.070845350351,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 3}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Italian
Spaghetteria Pasta,5,3.4,$,235.9806574834045,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 3}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Italian
Mediterian,3,3.3,,598.9301738121526,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Restaurants
Loft79,7,3.3,$$$,978.069424776239,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Wine Bars
Loft79,7,3.3,$$$,167.05381546625804,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Modern European
Loft79,7,3.3,$$$,167.05381546625804,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Tapas/Small Plates
Mediterian,3,3.3,,957.2594185613532,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Restaurants
Mediterian,3,3.3,,149.78692079318898,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Restaurants
Loft79,7,3.3,$$$,167.05381546625804,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Wine Bars
Mediterian,3,3.3,,1012.1769010885812,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Restaurants
Loft79,7,3.3,$$$,735.6990357003142,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Wine Bars
Loft79,7,3.3,$$$,735.6990357003142,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Tapas/Small Plates
Loft79,7,3.3,$$$,735.6990357003142,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Modern European
Loft79,7,3.3,$$$,978.069424776239,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Tapas/Small Plates
Loft79,7,3.3,$$$,978.069424776239,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Modern European
Mediterian,3,3.3,,580.4487382133666,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Restaurants
Loft79,7,3.3,$$$,1263.6357089211308,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Modern European
Restauracja Pueblo,3,3.3,,1037.5309328527003,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Mexican
Restauracja Pueblo,3,3.3,,1037.5309328527003,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",Tex-Mex
Loft79,7,3.3,$$$,1263.6357089211308,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Tapas/Small Plates
Loft79,7,3.3,$$$,1263.6357089211308,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Wine Bars
Mediterian,3,3.3,,712.242537675572,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Restaurants
Grycan,1,3.0,,734.9597714241312,[],Coffee & Tea
AS,1,3.0,,782.3310765463935,[],Bars
Cukiernia Sowa,2,3.0,,742.0757263675433,[],Bakeries
Cukiernia Sowa,2,3.0,,742.0757263675433,[],Cafes
Cukiernia Sowa,2,3.0,,742.0757263675433,[],Desserts
Grycan,1,3.0,,734.9597714241312,[],Ice Cream & Frozen Yogurt
Bar Klif,1,3.0,$,184.7139942768636,[],Bars
AS,1,3.0,,782.3310765463935,[],Accessories
Cukiernia Sowa,2,3.0,,373.0485503156907,[],Cafes
Bar Klif,1,3.0,$,105.68292653726738,[],Bars
AS,1,3.0,,782.3310765463935,[],Home Decor
Grycan,1,3.0,,292.7640817482028,[],Cafes
Grycan,1,3.0,,292.7640817482028,[],Coffee & Tea
Grycan,1,3.0,,292.7640817482028,[],Ice Cream & Frozen Yogurt
Cukiernia Sowa,2,3.0,,373.0485503156907,[],Desserts
Cukiernia Sowa,2,3.0,,373.0485503156907,[],Bakeries
Bar Klif,1,3.0,$,938.5195089161476,[],Bars
Bar Klif,1,3.0,$,725.8345127069239,[],Bars
Cukiernia Sowa,2,3.0,,1161.86892681471,[],Desserts
Cukiernia Sowa,2,3.0,,1161.86892681471,[],Bakeries
Cukiernia Sowa,2,3.0,,1161.86892681471,[],Cafes
AS,1,3.0,,106.89143632677698,[],Bars
AS,1,3.0,,106.89143632677698,[],Accessories
AS,1,3.0,,106.89143632677698,[],Home Decor
Bar Klif,1,3.0,$,782.2909223000282,[],Bars
Bar Klif,1,3.0,$,838.1762091059667,[],Bars
Grycan,1,3.0,,734.9597714241312,[],Cafes
Grycan,1,3.0,,76.77917044522955,[],Cafes
Grycan,1,3.0,,76.77917044522955,[],Coffee & Tea
Grycan,1,3.0,,76.77917044522955,[],Ice Cream & Frozen Yogurt
Cukiernia Sowa,2,3.0,,46.87866997776951,[],Desserts
Cukiernia Sowa,2,3.0,,46.87866997776951,[],Bakeries
Cukiernia Sowa,2,3.0,,46.87866997776951,[],Cafes
Pizzeria Da Grasso,4,2.5,$$$,968.802124943388,[],Food
Pizzeria Da Grasso,4,2.5,$$$,968.802124943388,[],Italian
New York's Pizza,1,2.0,,894.2090844527,[],Pizza
Saj Gon,1,2.0,$,204.54988683126783,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Chinese
Saj Gon,1,2.0,$,912.53642869976,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Chinese
Saj Gon,1,2.0,$,912.53642869976,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Vietnamese
Saj Gon,1,2.0,$,170.71809187109324,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Chinese
New York's Pizza,1,2.0,,999.5428216321244,[],Pizza
Saj Gon,1,2.0,$,170.71809187109324,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Vietnamese
Saj Gon,1,2.0,$,204.54988683126783,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Vietnamese
Pub Duet,1,2.0,$$,818.9209608140142,[],Bars
Bar Panda,1,2.0,$,1255.4642878175894,[],Milk Bars
Pub Duet,1,2.0,$$,22.20328366731588,[],Bars
Firma Handlowo Usługowa Apollo Pyskło Piotr,1,2.0,$$,63.64872484766087,[],Bars
Bar Panda,1,2.0,$,937.5133043179304,[],Milk Bars
Firma Handlowo Usługowa Apollo Pyskło Piotr,1,2.0,$$,761.9002160431112,[],Bars
Nice Kebab,1,1.0,$$,881.1815058877723,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Kebab
Pizzeria Goya,1,1.0,,833.2070074268879,[],Pizza
Pizzeria Goya,1,1.0,,833.2070074268879,[],Food
Nice Kebab,1,1.0,$$,79.72312361338842,"[{'open': [{'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",Kebab
Pizzeria Goya,1,1.0,,305.41184345565557,[],Food
Pizzeria Goya,1,1.0,,634.8188924881072,[],Food
Pizzeria Goya,1,1.0,,414.9176642113279,[],Pizza
Pizzeria Goya,1,1.0,,414.9176642113279,[],Food
Pizzeria Goya,1,1.0,,513.035640683159,[],Food
Pizzeria Goya,1,1.0,,513.035640683159,[],Pizza
Pizzeria Goya,1,1.0,,634.8188924881072,[],Pizza
Pizzeria Goya,1,1.0,,305.41184345565557,[],Pizza
